restaurant,feedback,NEUTRAL,POSITIVE,NEGATIVE
Ароматное путешествие,Музыкальное сопровождение в ресторане ненавязчивое и приятное.,0.0,0.9688606858253479,0.0
Ароматное путешествие,Удобное месторасположение ресторана.,0.0,0.9509169459342957,0.0
Ароматное путешествие,Разумная чистота в зале и на столах.,0.0,0.9071033596992493,0.0
Ароматное путешествие,Качество напитков находится на среднем уровне.,0.7770012617111206,0.0,0.0
Ароматное путешествие,Приветливый персонал и доброжелательное отношение.,0.0,0.9900391697883606,0.0
Ароматное путешествие,Блюда приносятся горячими и свежими.,0.0,0.9312098026275635,0.0
Ароматное путешествие,Разнообразие кухонь предоставляет возможность выбора.,0.7151907086372375,0.0,0.0
Ароматное путешествие,Порции блюд вполне достаточные.,0.0,0.6857978105545044,0.0
Ароматное путешествие,Среднее время ожидания заказа в ресторане.,0.8110544681549072,0.0,0.0
Ароматное путешествие,Удобная парковка возле ресторана.,0.0,0.945932924747467,0.0
Ароматное путешествие,Интересное сочетание специй в блюдах.,0.0,0.8927001953125,0.0
Ароматное путешествие,Нормальная система управления и организации работы ресторана.,0.0,0.9114506244659424,0.0
Ароматное путешествие,Возможность проведения мероприятий и банкетов.,0.553752064704895,0.0,0.0
Ароматное путешествие,Предложение детских меню и игровых зон.,0.7094584703445435,0.0,0.0
Ароматное путешествие,Наличие бара с разнообразным алкогольным ассортиментом.,0.7330222725868225,0.0,0.0
Ароматное путешествие,Внимательное отношение персонала к особым пожеланиям клиентов.,0.0,0.7435946464538574,0.0
Ароматное путешествие,Быстрое обслуживание и ненавязчивое присутствие персонала.,0.0,0.9245672821998596,0.0
Ароматное путешествие,Вполне достаточное количество посадочных мест.,0.0,0.6959132552146912,0.0
Ароматное путешествие,Неплохое соотношение цены и качества.,0.0,0.7588276267051697,0.0
Ароматное путешествие,Удобные условия для проведения деловых обедов.,0.0,0.979198694229126,0.0
Ароматное путешествие,Возможность размещения групповых заказов.,0.0,0.4984562397003174,0.0
Ароматное путешествие,Средний уровень шумности в зале.,0.8846300840377808,0.0,0.0
Ароматное путешествие,Удобное онлайн-бронирование столов.,0.0,0.9378734230995178,0.0
Ароматное путешествие,Наличие парной и сауны.,0.7896721959114075,0.0,0.0
Ароматное путешествие,"Блюда, приготовленные с использованием экологически чистых продуктов.",0.5786246657371521,0.0,0.0
Ароматное путешествие,Нормальные условия для проведения свадебных торжеств.,0.0,0.9558396935462952,0.0
Ароматное путешествие,Специальные предложения и акции для постоянных клиентов.,0.7477797269821167,0.0,0.0
Ароматное путешествие,Умеренный уровень цен на безалкогольные напитки.,0.8515400886535645,0.0,0.0
Ароматное путешествие,Наличие безглютеновых и безлактозных блюд в меню.,0.807164192199707,0.0,0.0
Ароматное путешествие,Качество сервировки столов и посуды вполне приемлемо.,0.7011250257492065,0.0,0.0
Ароматное путешествие,Разумное соотношение размеров порций и цены.,0.0,0.6828189492225647,0.0
Ароматное путешествие,Своевременная информация о новых блюдах и акциях.,0.0,0.7725479602813721,0.0
Ароматное путешествие,Бесплатный Wi-Fi для посетителей ресторана.,0.0,0.7888655066490173,0.0
Ароматное путешествие,"Ужасное качество еды, не стоит своих денег.",0.0,0.0,0.577922523021698
Ароматное путешествие,Замедленное обслуживание и незаинтересованный персонал.,0.6849360466003418,0.0,0.0
Ароматное путешествие,Блюда приносятся холодными и разогреваются недостаточно.,0.8505256772041321,0.0,0.0
Ароматное путешествие,Постоянные ошибки в составе блюд.,0.8266753554344177,0.0,0.0
Ароматное путешествие,Высокие цены не соответствуют качеству и порциям.,0.8530429601669312,0.0,0.0
Ароматное путешествие,Грязные столы и неряшливая обстановка.,0.6468185782432556,0.0,0.0
Ароматное путешествие,Неадекватное отношение персонала к клиентам.,0.6703517436981201,0.0,0.0
Ароматное путешествие,Отсутствие выбора вегетарианских и диетических блюд.,0.8546422123908997,0.0,0.0
Ароматное путешествие,Музыка слишком громкая и отвлекающая.,0.8848804235458374,0.0,0.0
Ароматное путешествие,Неудобное местоположение и недостаточное количество парковочных мест.,0.8090484738349915,0.0,0.0
Ароматное путешествие,Неопрятный внешний вид персонала.,0.884476363658905,0.0,0.0
Ароматное путешествие,Частые сбои в системе доставки заказов.,0.7312352061271667,0.0,0.0
Ароматное путешествие,Некачественные напитки с непонятным вкусом.,0.7689107060432434,0.0,0.0
Ароматное путешествие,Острые и несъедобные специи в блюдах.,0.7981980443000793,0.0,0.0
Ароматное путешествие,Хаотичная организация работы ресторана.,0.8455116748809814,0.0,0.0
Ароматное путешествие,"Некачественные продукты, вызывающие проблемы со здоровьем.",0.7532179355621338,0.0,0.0
Ароматное путешествие,Огромное время ожидания заказа в ресторане.,0.7122846245765686,0.0,0.0
Ароматное путешествие,Неудобная и малоприветливая система управления персоналом.,0.776094913482666,0.0,0.0
Ароматное путешествие,Отсутствие возможности проведения мероприятий и банкетов.,0.7297490835189819,0.0,0.0
Ароматное путешествие,Нет возможности заказать детское меню или игровую зону.,0.6075009703636169,0.0,0.0
Ароматное путешествие,Ограниченная алкогольная карта с высокими ценами.,0.8104338645935059,0.0,0.0
Ароматное путешествие,Игнорирование особых пожеланий клиентов со стороны персонала.,0.7431125044822693,0.0,0.0
Ароматное путешествие,Долгое обслуживание и постоянные забывания о заказах.,0.6491909623146057,0.0,0.0
Ароматное путешествие,"Недостаточное количество посадочных мест, постоянно нет свободных столов.",0.8083038926124573,0.0,0.0
Ароматное путешествие,Высокие цены и плохое соотношение качества и цены.,0.7780879139900208,0.0,0.0
Ароматное путешествие,Негигиеничные условия проведения деловых обедов.,0.8774550557136536,0.0,0.0
Ароматное путешествие,Отсутствие возможности размещения групповых заказов.,0.7766513228416443,0.0,0.0
Ароматное путешествие,Очень шумно и невозможно общаться в ресторане.,0.6563959717750549,0.0,0.0
Ароматное путешествие,Очень сложно забронировать стол онлайн.,0.6648237705230713,0.0,0.0
Ароматное путешествие,Неухоженные и неприятные парный и сауна.,0.7323607802391052,0.0,0.0
Ароматное путешествие,"Некачественные и нездоровые продукты, не соответствующие экологическим требованиям.",0.6209622025489807,0.0,0.0
Ароматное путешествие,Плохие условия для проведения свадебных торжеств.,0.7572992444038391,0.0,0.0
Ароматное путешествие,Отсутствие скидок и акций для постоянных клиентов.,0.7562566995620728,0.0,0.0
Ароматное путешествие,Очень высокие цены на безалкогольные напитки.,0.8355804085731506,0.0,0.0
Ароматное путешествие,Недостаточное количество безглютеновых и безлактозных блюд.,0.8431339859962463,0.0,0.0
Ароматное путешествие,Грязная и некачественная посуда.,0.6399631500244141,0.0,0.0
Ароматное путешествие,Маленькие порции блюд и завышенные цены.,0.8564639687538147,0.0,0.0
Ароматное путешествие,Отсутствие информации о новых блюдах и акциях.,0.7529492974281311,0.0,0.0
Ароматное путешествие,Отсутствие бесплатного Wi-Fi для посетителей ресторана.,0.7817318439483643,0.0,0.0
Ароматное путешествие,Ужасное отношение к рекламациям и жалобам клиентов.,0.0,0.0,0.7785237431526184
Ароматное путешествие,"Великолепное качество еды, всегда свежая и вкусная.",0.0,0.9892284870147705,0.0
Ароматное путешествие,Быстрое и внимательное обслуживание со стороны персонала.,0.0,0.9053010940551758,0.0
Ароматное путешествие,Блюда подаются горячими и аппетитными.,0.0,0.9621894359588623,0.0
Ароматное путешествие,"Порции большие и сытные, не оставляют голодным.",0.7283577919006348,0.0,0.0
Ароматное путешествие,Цены вполне адекватны качеству и количеству еды.,0.0,0.709031879901886,0.0
Ароматное путешествие,Заведение всегда чистое и уютное.,0.0,0.8986266851425171,0.0
Ароматное путешествие,Дружелюбное и приветливое отношение персонала к клиентам.,0.0,0.8401880264282227,0.0
Ароматное путешествие,Есть разнообразие вегетарианских и диетических блюд.,0.7512043714523315,0.0,0.0
Ароматное путешествие,Приятная и умеренная громкость фоновой музыки.,0.0,0.7530398368835449,0.0
Ароматное путешествие,Расположение ресторана удобное и с достаточным количеством парковочных мест.,0.0,0.7209319472312927,0.0
Ароматное путешествие,Персонал всегда аккуратен и опрятен.,0.0,0.5423555374145508,0.0
Ароматное путешествие,"Отличная система доставки заказов, никогда не было проблем.",0.0,0.9914913773536682,0.0
Ароматное путешествие,"Напитки высокого качества, с насыщенным вкусом.",0.0,0.626399576663971,0.0
Ароматное путешествие,"Умеренное использование специй, что не перебивает оригинальный вкус блюда.",0.8142212629318237,0.0,0.0
Ароматное путешествие,Организация работы ресторана на высшем уровне.,0.0,0.9936003684997559,0.0
Ароматное путешествие,Используются только свежие и натуральные продукты.,0.7735437154769897,0.0,0.0
Ароматное путешествие,Минимальное время ожидания заказа в ресторане.,0.7925669550895691,0.0,0.0
Ароматное путешествие,Эффективная и приветливая система управления персоналом.,0.0,0.9931755661964417,0.0
Ароматное путешествие,Возможность проведения мероприятий и банкетов.,0.553752064704895,0.0,0.0
Ароматное путешествие,Есть детское меню и игровая зона.,0.754584789276123,0.0,0.0
Ароматное путешествие,Разнообразная алкогольная карта с приятными ценами.,0.0,0.6375378370285034,0.0
Ароматное путешествие,Все пожелания клиентов учитываются со стороны персонала.,0.549706757068634,0.0,0.0
Ароматное путешествие,"Быстрое и внимательное обслуживание, никогда не забывают о заказах.",0.0,0.9546252489089966,0.0
Ароматное путешествие,"Много посадочных мест, всегда можно найти свободный стол.",0.7653141021728516,0.0,0.0
Ароматное путешествие,Приятные цены и отличное соотношение качества и цены.,0.0,0.9935216307640076,0.0
Ароматное путешествие,Безупречные условия проведения деловых обедов.,0.8387887477874756,0.0,0.0
Ароматное путешествие,Возможность размещения групповых заказов.,0.0,0.4984562397003174,0.0
Ароматное путешествие,Тихая и спокойная атмосфера в ресторане.,0.0,0.7549951076507568,0.0
Ароматное путешествие,Простая и удобная система онлайн-бронирования стола.,0.0,0.9787671566009521,0.0
Ароматное путешествие,Чистый и ухоженный парный и сауна.,0.0,0.9864554405212402,0.0
Ароматное путешествие,Используются только качественные и экологически безопасные продукты.,0.6507241725921631,0.0,0.0
Ароматное путешествие,Идеальные условия для проведения свадебных торжеств.,0.0,0.9891622066497803,0.0
Ароматное путешествие,Регулярные скидки и акции для постоянных клиентов.,0.0,0.7055310606956482,0.0
Ароматное путешествие,Разнообразие безалкогольных напитков по приятным ценам.,0.0,0.9340214133262634,0.0
Ароматное путешествие,Большой выбор безглютеновых и безлактозных блюд.,0.8320068120956421,0.0,0.0
Ароматное путешествие,Используется чистая и качественная посуда.,0.0,0.89665687084198,0.0
Ароматное путешествие,Большие порции блюд и адекватные цены.,0.6188239455223083,0.0,0.0
Ароматное путешествие,Регулярные обновления меню и информации о новых блюдах и акциях.,0.0,0.7319308519363403,0.0
Ароматное путешествие,Бесплатный Wi-Fi для посетителей ресторана.,0.0,0.7888655066490173,0.0
Ароматное путешествие,Профессиональное и внимательное отношение к рекламациям и жалобам клиентов.,0.0,0.7422959208488464,0.0
Кулинарное искушение,"Восхитительная кухня, каждое блюдо - настоящее искушение.",0.0,0.9811064004898071,0.0
Кулинарное искушение,"Превосходный выбор меню, есть что подойдет на любой вкус.",0.0,0.9849204421043396,0.0
Кулинарное искушение,"Отличное обслуживание, персонал всегда готов помочь и посоветовать.",0.0,0.9930306077003479,0.0
Кулинарное искушение,Блюда готовятся с учетом индивидуальных пожеланий клиентов.,0.6223319172859192,0.0,0.0
Кулинарное искушение,"Красивое оформление каждого блюда, они не только вкусные, но и красивые.",0.0,0.973274827003479,0.0
Кулинарное искушение,Каждый разнообразный сезон меню обновляется с новыми ингредиентами.,0.7083114385604858,0.0,0.0
Кулинарное искушение,Атмосфера ресторана приглашает насладиться кулинарными искушениями.,0.5187812447547913,0.0,0.0
Кулинарное искушение,Отличное соотношение качества и цены.,0.0,0.9922317266464233,0.0
Кулинарное искушение,"Вежливый и профессиональный персонал, обслуживание на высшем уровне.",0.0,0.9943162798881531,0.0
Кулинарное искушение,Расположение ресторана удобное и доступное.,0.0,0.8559955358505249,0.0
Кулинарное искушение,"Уютный интерьер, создающий атмосферу релаксации и комфорта.",0.0,0.9922345876693726,0.0
Кулинарное искушение,Вино и напитки подобраны ассортиментом для каждого блюда.,0.5987277626991272,0.0,0.0
Кулинарное искушение,"Насыщенные и яркие вкусы, необычные сочетания ингредиентов.",0.0,0.9919613003730774,0.0
Кулинарное искушение,Мягкая и приятная музыка создает умиротворяющую атмосферу.,0.0,0.9882595539093018,0.0
Кулинарное искушение,"Разнообразие десертов, которые не только вкусные, но и красивые.",0.6516881585121155,0.0,0.0
Кулинарное искушение,Наличие вегетарианских и диетических блюд для здорового питания.,0.0,0.5785926580429077,0.0
Кулинарное искушение,"Быстрое и оперативное обслуживание, не приходится ждать долго.",0.0,0.9062886834144592,0.0
Кулинарное искушение,Чистота и аккуратность во всех залах ресторана.,0.0,0.5646188259124756,0.0
Кулинарное искушение,"Уникальные рецепты и соусы, которые нигде больше не встретишь.",0.0,0.9734165668487549,0.0
Кулинарное искушение,"Изысканное оформление столов и сервировка, создающие настроение.",0.0,0.936449408531189,0.0
Кулинарное искушение,"Приятные цены, позволяющие регулярно посещать ресторан.",0.0,0.9892648458480835,0.0
Кулинарное искушение,Блюда приготовлены только из свежих и качественных продуктов.,0.5248779058456421,0.0,0.0
Кулинарное искушение,Широкие возможности для организации банкетов и мероприятий.,0.8042048811912537,0.0,0.0
Кулинарное искушение,"Разнообразие предложений на завтрак, обед, ужин и перекусы.",0.7597615122795105,0.0,0.0
Кулинарное искушение,"Прекрасные дегустационные меню, позволяющие открыть новые вкусы.",0.0,0.9900269508361816,0.0
Кулинарное искушение,Внимательный персонал позаботится о каждом госте.,0.0,0.5818172097206116,0.0
Кулинарное искушение,"Невероятно вкусные закуски, идеально подходящие к коктейлю.",0.0,0.9897884130477905,0.0
Кулинарное искушение,"Место, где можно отдохнуть от шума города и насладиться едой.",0.0,0.5032050609588623,0.0
Кулинарное искушение,"Интересные тематические вечера, добавляющие эмоций.",0.0,0.9862788319587708,0.0
Кулинарное искушение,"Большие порции, которые удовлетворят даже самого голодного гостя.",0.7664291858673096,0.0,0.0
Кулинарное искушение,Приятные скидки и бонусы для постоянных клиентов.,0.0,0.9927985668182373,0.0
Кулинарное искушение,"Место, где традиции сочетаются с современными трендами.",0.6871396899223328,0.0,0.0
Кулинарное искушение,Разнообразие свежих и вкусных морепродуктов.,0.0,0.9442225098609924,0.0
Кулинарное искушение,Удобная парковка возле ресторана.,0.0,0.945932924747467,0.0
Кулинарное искушение,"Исключительные овощные салаты, которые отлично сочетаются с мясом.",0.0,0.8818567991256714,0.0
Кулинарное искушение,Профессиональные сомелье помогут выбрать идеальное вино.,0.0,0.8065284490585327,0.0
Кулинарное искушение,"Атмосфера романтики и уюта, подходящая для свиданий.",0.0,0.964460551738739,0.0
Кулинарное искушение,"Разнообразие кухонь мира, которые можно отведать в одном месте.",0.731233537197113,0.0,0.0
Кулинарное искушение,"Незабываемые вкусовые впечатления, которые хочется повторить снова и снова.",0.5970076322555542,0.0,0.0
Кулинарное искушение,"Ужасное обслуживание, официанты непрофессиональны и невнимательны.",0.0,0.0,0.7361845374107361
Кулинарное искушение,"Плохое качество блюд, они выглядят и вкусят как из общественной столовой.",0.0,0.0,0.5414940118789673
Кулинарное искушение,"Долгое ожидание заказа, пришлось ждать более часа.",0.7714011073112488,0.0,0.0
Кулинарное искушение,"Грязные столы и неубранные столовые приборы, это неудовлетворительно.",0.6139695048332214,0.0,0.0
Кулинарное искушение,"Маленькие порции, блюда не насыщают и не оправдывают свою цену.",0.7830309271812439,0.0,0.0
Кулинарное искушение,Неуместная музыка и шум в зале не позволяют насладиться обедом.,0.8047565221786499,0.0,0.0
Кулинарное искушение,"Недостаточно вежливый и неприветливый персонал, чувствуется грубость.",0.8633708357810974,0.0,0.0
Кулинарное искушение,"Блюда готовятся долго, не соблюдаются сроки ожидания.",0.8434056043624878,0.0,0.0
Кулинарное искушение,"Некачественные ингредиенты, некоторые продукты имели странный привкус.",0.8496221899986267,0.0,0.0
Кулинарное искушение,"Плохая световая обстановка, затрудняющая чтение меню.",0.8074676394462585,0.0,0.0
Кулинарное искушение,"Неприятные запахи в зале, что портит аппетит.",0.8839318752288818,0.0,0.0
Кулинарное искушение,"Высокие цены, не соответствующие качеству и сервису.",0.7840461134910583,0.0,0.0
Кулинарное искушение,Никакой внимательности к диетическим требованиям или аллергиям гостей.,0.7261660695075989,0.0,0.0
Кулинарное искушение,"Отсутствие выбора для вегетарианцев или людей, соблюдающих особую диету.",0.813696026802063,0.0,0.0
Кулинарное искушение,"Непонятное и запутанное меню, сложно сделать выбор.",0.7305254340171814,0.0,0.0
Кулинарное искушение,"Искусственные добавки и красители в блюдах, что не здорово.",0.7827610373497009,0.0,0.0
Кулинарное искушение,"Проблемы с оплатой картой, не все терминалы работают правильно.",0.7276542782783508,0.0,0.0
Кулинарное искушение,"Протекающая крыша, которая мешает насладиться едой во время дождя.",0.7756323218345642,0.0,0.0
Кулинарное искушение,"Недостаточно чистые туалеты, отсутствие средств гигиены.",0.8442970514297485,0.0,0.0
Кулинарное искушение,"Отсутствие атмосферы и уютного дизайна, ресторан выглядит скучно и безлико.",0.782874345779419,0.0,0.0
Кулинарное искушение,"Ресторан ""Кулинарное искушение"" имеет разнообразное меню.",0.6840683221817017,0.0,0.0
Кулинарное искушение,Обстановка в ресторане создает атмосферу уюта и комфорта.,0.0,0.5316441059112549,0.0
Кулинарное искушение,Персонал внимателен и исполняет заказы оперативно.,0.0,0.8785664439201355,0.0
Кулинарное искушение,"В ресторане есть разные варианты столов - как для больших компаний, так и для пар.",0.8135175108909607,0.0,0.0
Кулинарное искушение,Местоположение ресторана удобно и легко доступно.,0.0,0.9218201637268066,0.0
Кулинарное искушение,Ресторан предлагает блюда различных кухонь мира.,0.6477845907211304,0.0,0.0
Кулинарное искушение,"Порции в ресторане нормального размера, не слишком большие и не слишком маленькие.",0.0,0.6444339156150818,0.0
Кулинарное искушение,Блюда приходят на стол горячими и свежими.,0.0,0.9391963481903076,0.0
Кулинарное искушение,Ресторан предлагает разнообразные варианты закусок.,0.68589186668396,0.0,0.0
Кулинарное искушение,К услугам гостей доступен широкий выбор напитков.,0.6663469672203064,0.0,0.0
Кулинарное искушение,Ресторан имеет приятную музыкальную атмосферу.,0.0,0.9596440196037292,0.0
Кулинарное искушение,В ресторане можно спокойно пообщаться с друзьями или провести деловую встречу.,0.0,0.5742337107658386,0.0
Кулинарное искушение,В ресторане предоставляются детские стульчики для маленьких посетителей.,0.6269125938415527,0.0,0.0
Кулинарное искушение,Ресторан предлагает различные варианты десертов.,0.6988264322280884,0.0,0.0
Кулинарное искушение,В ресторане есть удобная парковка для автомобилей.,0.0,0.53733229637146,0.0
Кулинарное искушение,"Ресторан предлагает разнообразие пиццы, что позволяет выбрать для каждого вкуса.",0.6624845862388611,0.0,0.0
Кулинарное искушение,"Меню в ресторане периодически обновляется, добавляются новые блюда.",0.5514583587646484,0.0,0.0
Кулинарное искушение,Ресторан предоставляет возможность проведения банкетов и мероприятий.,0.0,0.546758234500885,0.0
Кулинарное искушение,В ресторане можно заказать доставку еды на дом или в офис.,0.0,0.5107961893081665,0.0
Кулинарное искушение,Ресторан радует акциями и скидками для постоянных клиентов.,0.0,0.7847905158996582,0.0
Кулинарное искушение,Ресторан предлагает различные варианты напитков безалкогольных и алкогольных.,0.6476422548294067,0.0,0.0
Кулинарное искушение,В ресторане предлагаются блюда из свежих и качественных продуктов.,0.5501487255096436,0.0,0.0
Кулинарное искушение,Ресторан имеет детское меню для маленьких гурманов.,0.7321873903274536,0.0,0.0
Кулинарное искушение,В ресторане есть специальное меню для диетического питания.,0.739337146282196,0.0,0.0
Кулинарное искушение,Ресторан предлагает различные варианты морепродуктов.,0.7148728370666504,0.0,0.0
Кулинарное искушение,Меню в ресторане содержит информацию о составе блюд и аллергенах.,0.7850682139396667,0.0,0.0
Кулинарное искушение,Ресторан имеет приятные интерьерные решения и стильное оформление.,0.0,0.9895003437995911,0.0
Кулинарное искушение,Ресторан предлагает различные варианты гарниров к основным блюдам.,0.6980068683624268,0.0,0.0
Кулинарное искушение,Ресторан предоставляет бесплатный Wi-Fi для посетителей.,0.0,0.5766144394874573,0.0
Кулинарное искушение,Ресторан имеет различные варианты ежедневных специальных предложений,0.7449198365211487,0.0,0.0
Карнавал Вкусов,"Ресторан ""Карнавал Вкусов"" предлагает разнообразное меню.",0.6185736656188965,0.0,0.0
Карнавал Вкусов,Обслуживание в ресторане быстрое и эффективное.,0.0,0.9019307494163513,0.0
Карнавал Вкусов,Местоположение ресторана удобно и легко найти.,0.0,0.7810202240943909,0.0
Карнавал Вкусов,Ресторан предоставляет широкий выбор блюд разных кухонь мира.,0.7693747282028198,0.0,0.0
Карнавал Вкусов,Порции в ресторане нормального размера.,0.5164570808410645,0.0,0.0
Карнавал Вкусов,Блюда в ресторане готовятся качественно и со вкусом.,0.0,0.9189168214797974,0.0
Карнавал Вкусов,Ресторан предлагает разнообразные десерты.,0.6439319849014282,0.0,0.0
Карнавал Вкусов,В ресторане создана приятная и уютная атмосфера.,0.0,0.9354967474937439,0.0
Карнавал Вкусов,В ресторане присутствует разнообразие напитков.,0.7861812114715576,0.0,0.0
Карнавал Вкусов,Ресторан предлагает различные варианты закусок.,0.6994021534919739,0.0,0.0
Карнавал Вкусов,"Меню в ресторане ""Карнавал Вкусов"" очень ограничено и не интересно.",0.7201509475708008,0.0,0.0
Карнавал Вкусов,Обслуживание в ресторане оставляет желать лучшего - персонал некомпетентен и медленно реагирует на заказы.,0.6876593232154846,0.0,0.0
Карнавал Вкусов,"Местоположение ресторана неудачное, сложно найти парковку.",0.7801820039749146,0.0,0.0
Карнавал Вкусов,"Ресторан обещает разнообразие кухонь мира, но в итоге предлагает лишь поверхностную подделку каждой.",0.0,0.0,0.5097873210906982
Карнавал Вкусов,"Порции в ресторане слишком маленькие, не добродушные и не оправдывают стоимость блюд.",0.7870258688926697,0.0,0.0
Карнавал Вкусов,Блюда в ресторане приходят на стол холодными и безвкусными.,0.6819440722465515,0.0,0.0
Карнавал Вкусов,"Ресторан не имеет никакого интерьерного стиля, выглядит скучно и запущено.",0.6543737649917603,0.0,0.0
Карнавал Вкусов,"Местами в ресторане плохой запах, что сильно портит аппетит.",0.8810567259788513,0.0,0.0
Карнавал Вкусов,В ресторане отсутствует разнообразие вариантов десертов.,0.804039478302002,0.0,0.0
Карнавал Вкусов,В ресторане создана шумная и неприятная атмосфера.,0.780075192451477,0.0,0.0
Карнавал Вкусов,Ресторан предлагает ограниченный выбор напитков и неудачные комбинации.,0.7540625333786011,0.0,0.0
Карнавал Вкусов,Обстановка в ресторане выглядит устаревшей и запущенной.,0.7992852330207825,0.0,0.0
Карнавал Вкусов,В ресторане отсутствуют детские стульчики для маленьких посетителей.,0.6568085551261902,0.0,0.0
Карнавал Вкусов,Ресторан не предоставляет возможности проведения банкетов и мероприятий.,0.0,0.0,0.4964354932308197
Карнавал Вкусов,В ресторане нет возможности заказать доставку еды на дом или в офис.,0.6401059031486511,0.0,0.0
Карнавал Вкусов,Ресторан не предлагает акций и скидок для постоянных клиентов.,0.0,0.0,0.5765601992607117
Карнавал Вкусов,Ресторан предлагает блюда из некачественных и несвежих продуктов.,0.0,0.0,0.5830923318862915
Карнавал Вкусов,"Меню в ресторане остается неизменным, нет обновлений и новых блюд.",0.7513276934623718,0.0,0.0
Карнавал Вкусов,"Ресторан не имеет детского меню, что проблематично для посещения семьями с детьми.",0.7918426394462585,0.0,0.0
Карнавал Вкусов,В ресторане отсутствуют варианты меню для диетического питания.,0.7582828402519226,0.0,0.0
Карнавал Вкусов,Ресторан предлагает блюда из повторяющихся и нудных компонентов.,0.693818986415863,0.0,0.0
Карнавал Вкусов,Обслуживающий персонал в ресторане неуважителен и груб.,0.6276594996452332,0.0,0.0
Карнавал Вкусов,"В ресторане отсутствует парковка для посетителей, что создает неудобства.",0.7970095276832581,0.0,0.0
Карнавал Вкусов,Ресторан не имеет специальных предложений или ежедневных акций.,0.6795194745063782,0.0,0.0
Карнавал Вкусов,Ресторан предлагает ограниченное количество гарниров к основным блюдам.,0.799980103969574,0.0,0.0
Карнавал Вкусов,Ресторан не предоставляет бесплатный Wi-Fi для посетителей.,0.6877031326293945,0.0,0.0
Карнавал Вкусов,Обеденный стол в ресторане не был прибран и очищен от предыдущих посетителей.,0.5249560475349426,0.0,0.0
Карнавал Вкусов,Ресторан предлагает невкусные и неприготовленные по рецептам блюда.,0.0,0.0,0.575416088104248
Карнавал Вкусов,В ресторане отсутствуют информация о составе блюд и возможных аллергенах.,0.6998746395111084,0.0,0.0
Карнавал Вкусов,"Ресторан ""Карнавал Вкусов"" часто испытывает проблемы с гигиеной и чистотой.",0.8036847114562988,0.0,0.0
Карнавал Вкусов,Обслуживающий персонал не внимателен к потребностям и запросам посетителей.,0.702847421169281,0.0,0.0
Карнавал Вкусов,"Музыка в ресторане слишком громкая, что мешает спокойному общению.",0.842586100101471,0.0,0.0
Карнавал Вкусов,Ресторан не предоставляет возможности размещения для больших групп.,0.7489442825317383,0.0,0.0
Карнавал Вкусов,"В ресторане высокие цены, которые не соответствуют качеству и размеру порций.",0.7352485656738281,0.0,0.0
Карнавал Вкусов,Ресторан не уделяет должное внимание вегетарианскому или веганскому меню.,0.6868796944618225,0.0,0.0
Карнавал Вкусов,"Блюда в ресторане часто подаются с опозданием, что приводит к долгому ожиданию.",0.7989172339439392,0.0,0.0
Карнавал Вкусов,В ресторане отсутствует свежесть и оригинальность подачи блюд.,0.8157365322113037,0.0,0.0
Карнавал Вкусов,Ресторан не обеспечивает индивидуальный подход к пожеланиям и предпочтениям клиентов.,0.6690207123756409,0.0,0.0
Карнавал Вкусов,"Ресторан ""Карнавал Вкусов"" радует разнообразием меню с блюдами разных кухонь мира.",0.46366629004478455,0.0,0.0
Карнавал Вкусов,"Обслуживание в ресторане ""Карнавал Вкусов"" дружелюбное и внимательное.",0.0,0.7857218980789185,0.0
Карнавал Вкусов,Местоположение ресторана удобное и легко доступное.,0.0,0.9456808567047119,0.0
Карнавал Вкусов,"Ресторан ""Карнавал Вкусов"" предлагает порции высокого качества, достаточно для насыщения.",0.6897613406181335,0.0,0.0
Карнавал Вкусов,"Блюда в ресторане ""Карнавал Вкусов"" приходят на стол свежими и вкусными.",0.0,0.9089617729187012,0.0
Карнавал Вкусов,"Ресторан ""Карнавал Вкусов"" имеет стильный и приятный интерьер.",0.0,0.9700175523757935,0.0
Карнавал Вкусов,В ресторане создана уютная и приятная атмосфера для обеда или ужина.,0.0,0.8634942770004272,0.0
Карнавал Вкусов,"Место оснащено приятной музыкой, которая не мешает общению.",0.0,0.9135686755180359,0.0
Карнавал Вкусов,"Ресторан предлагает широкий выбор напитков, включая различные коктейли и вина.",0.7197932004928589,0.0,0.0
Карнавал Вкусов,"Обслуживающий персонал в ресторане ""Карнавал Вкусов"" профессионален и вежлив.",0.0,0.915069043636322,0.0
Карнавал Вкусов,"Порции в ресторане соответствуют своей цене, большие и сытные.",0.0,0.5702981352806091,0.0
Карнавал Вкусов,"Ресторан предоставляет варианты десертов на любой вкус, что делает завершение обеда идеальным.",0.0,0.9030020236968994,0.0
Карнавал Вкусов,"В ресторане ""Карнавал Вкусов"" проводятся различные тематические мероприятия и музыкальные выступления.",0.6220093369483948,0.0,0.0
Карнавал Вкусов,Ресторан предоставляет варианты акций и скидок для постоянных клиентов.,0.5627841949462891,0.0,0.0
Карнавал Вкусов,"В ресторане ""Карнавал Вкусов"" используются только качественные и свежие продукты.",0.5322573184967041,0.0,0.0
Карнавал Вкусов,"Ресторан обновляет свое меню и предлагает новые, интересные блюда.",0.0,0.8456981778144836,0.0
Карнавал Вкусов,"Ресторан предлагает специальное детское меню, что делает его идеальным для семей с детьми.",0.0,0.6694321036338806,0.0
